Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,72.4,0,0,109,119.0863,2.509033,0,0,0,0,0,0,87,87,0,0
0.010,B,0.010,0.010,0,1.415631,0,480.8804,72.4,0,0,108.9628,119.0863,2.518297,181.577446650939,181.232677694118,11.1841704249581,14.8925275048606,1.812327,0.1118417,87,87,0.009061635,0.0005592085
0.02,B,0.02,0.0132,0,1.339186,0,527.7512,72.38337,0.02912258,0,108.9255,119.0863,2.527562,202.446570812311,202.074005235739,12.2764181115977,15.3895965425052,3.833067,0.2346059,87,87,0.0372886,0.002291446
0.03,B,0.03,0.01364058,0,1.330548,0,552.05,72.35591,0.03089846,0,108.8883,119.0863,2.536826,213.339218772685,212.952082279916,12.8465138923871,16.1723740211745,5.962588,0.363071,87,87,0.08626688,0.005279831
0.04,B,0.04,0.0143344,0,1.317649,0,553.777,72.3262,0.03379081,0,108.851,119.0863,2.546091,214.207004294185,213.818705416007,12.8919316982292,17.1903608953332,8.100775,0.4919903,87,87,0.1565837,0.009555137
0.05,B,0.05,0.0152367,0,1.302029,0,555.5041,72.2961,0.03772602,0,108.8138,119.0863,2.555355,215.076402046537,214.686938402804,12.9374339230953,18.407606109436,10.24764,0.6213647,87,87,0.2483258,0.01512191
0.05999999,B,0.05999999,0.01631561,0,1.284843,0,557.2312,72.26589,0.04268684,0,108.7765,119.0863,2.56462,215.946437083271,215.55580760406,12.9829695031836,19.7902150027406,12.4032,0.7511944,87,87,0.36158,0.02198471
0.06999999,B,0.06999999,0.01754109,0,1.267012,0,558.9583,72.2356,0.04865524,0,108.7393,119.0863,2.573884,216.817045210111,216.42524892447,13.0285348993905,21.308663077013,14.56745,0.8814797,87,87,0.4964332,0.03014808
0.07999999,B,0.07999999,0.01888698,0,1.249183,0,560.6855,72.2052,0.05561407,0,108.7021,119.0863,2.583149,217.688337815681,217.29537358392,13.074136299529,22.9384622278576,16.7404,1.012221,87,87,0.6529725,0.03961658
0.08999999,B,0.08999999,0.02033157,0,1.231773,0,562.4127,72.17471,0.06354829,0,108.6648,119.0863,2.592413,218.560226056869,218.166092881998,13.1197686958616,24.659857631187,18.92206,1.143419,87,87,0.8312848,0.05039478
0.09999999,B,0.09999999,0.02185735,0,1.215026,0,564.1398,72.14413,0.07244514,0,108.6276,119.0863,2.601678,219.43271555496,219.037412423769,13.1654325612101,26.4571362311586,21.11243,1.275073,87,87,1.031457,0.06248724
0.11,B,0.11,0.02345039,0,1.199064,0,565.867,72.11346,0.08229402,0,108.5903,119.0863,2.610942,220.305947096117,219.909472797788,13.2111354438549,28.31789679545,23.31153,1.407184,87,87,1.253577,0.07589853
0.12,B,0.12,0.0250997,0,1.183935,0,567.5943,72.08269,0.09308665,0,108.5531,119.0863,2.620207,221.17982798128,220.7821814528,13.2568721337887,30.2323224037914,25.51935,1.539753,87,87,1.497731,0.09063321
0.13,B,0.13,0.02679658,0,1.169638,0,569.3216,72.05182,0.1048164,0,108.5158,119.0863,2.629471,222.054388483681,221.655568612555,13.3026443952422,32.1926478496452,27.7359,1.672779,87,87,1.764008,0.1066959
0.14,B,0.14,0.02853415,0,1.156146,0,571.0489,72.02086,0.1174784,0,108.4786,119.0863,2.638736,222.929608172586,222.529613875689,13.3484511580701,34.1927002357185,29.9612,1.806263,87,87,2.052493,0.1240911
0.15,B,0.15,0.03030694,0,1.143418,0,572.7762,71.98981,0.1310691,0,108.4414,119.0863,2.648,223.805492767512,223.404322955921,13.3942927217306,36.2275092470427,32.19524,1.940206,87,87,2.363275,0.1428234
0.16,B,0.16,0.03211054,0,1.131405,0,574.5035,71.95866,0.1455861,0,108.4041,119.0863,2.657265,224.682102259839,224.279755765889,13.4401722270994,38.2930868643666,34.43804,2.074608,87,87,2.696442,0.1628975
0.17,B,0.17,0.03394142,0,1.120057,0,576.231,71.92741,0.1610282,0,108.3669,119.0863,2.666529,225.559414341677,225.155890029496,13.4860885057795,40.3861761888559,36.6896,2.209469,87,87,3.05208,0.1843179
0.18,B,0.18,0.03579669,0,1.109324,0,577.9584,71.89608,0.1773947,0,108.3296,119.0863,2.675794,226.437382072345,226.032678881609,13.5320389217847,42.5041189501364,38.94993,2.34479,87,87,3.430278,0.2070892
0.19,B,0.19,0.037674,0,1.099158,0,579.6859,71.86465,0.1946859,0,108.2924,119.0863,2.685059,227.316112796281,226.910229502742,13.578029452926,44.6447140292632,41.21903,2.48057,87,87,3.831122,0.231216
0.2,B,0.2,0.03957139,0,1.089516,0,581.4133,71.83312,0.2129028,0,108.2551,119.0863,2.694323,228.195531607601,227.788467100115,13.6240559986973,46.8061429517216,43.49691,2.616811,87,87,4.254702,0.2567029
0.21,B,0.21,0.04148727,0,1.080356,0,583.1407,71.8015,0.2320467,0,108.2179,119.0863,2.703588,229.075618121,228.667371328199,13.6701173136834,48.9868856675136,45.78358,2.753512,87,87,4.701105,0.2835545
0.22,B,0.22,0.04342026,0,1.071642,0,584.8683,71.76978,0.2521198,0,108.1806,119.0863,2.712852,229.956479003628,229.547048691105,13.7162193387733,51.1856652484672,48.07905,2.890674,87,87,5.170418,0.3117754
0.23,B,0.23,0.04536925,0,1.063338,0,586.5959,71.73798,0.2731244,0,108.1434,119.0863,2.722117,230.838041155886,230.427426210557,13.7623578889913,53.4013921683782,50.38332,3.028298,87,87,5.66273,0.3413703
0.24,B,0.24,0.04733328,0,1.055415,0,588.3235,71.70607,0.295063,0,108.1062,119.0863,2.731381,231.72035781385,231.308557031185,13.8085361110417,55.6331478095948,52.6964,3.166383,87,87,6.178128,0.3723437
0.25,B,0.25,0.04931152,0,1.047843,0,590.0511,71.67407,0.3179392,0,108.0689,119.0863,2.740646,232.60335433335,232.190366632271,13.8547497378189,57.8801472451487,55.0183,3.30493,87,87,6.716702,0.4047003
0.26,B,0.26,0.05130329,0,1.040597,0,591.7787,71.64198,0.3417561,0,108.0317,119.0863,2.74991,233.487058313329,233.072882566524,13.9010003936151,60.1417165059649,57.34903,3.44394,87,87,7.278538,0.4384446
0.27,B,0.27,0.05330797,0,1.033655,0,593.5063,71.6098,0.3665175,0,107.9944,119.0863,2.759175,234.371524889717,233.956159886566,13.9472911442547,62.4172641257845,59.68859,3.583413,87,87,7.863726,0.4735814
0.28,B,0.28,0.05532507,0,1.026993,0,595.2341,71.57752,0.3922274,0,107.9572,119.0863,2.768439,235.256735299755,234.840179877799,13.9936206487751,64.7062857995638,62.03699,3.723349,87,87,8.472354,0.5101152
0.29,B,0.29,0.05735412,0,1.020595,0,596.9618,71.54515,0.41889,0,107.9199,119.0863,2.777704,236.142661085477,235.724914111365,14.0399875968644,67.0083427717086,64.39424,3.863749,87,87,9.10451,0.5480507
0.3,B,0.3,0.05939474,0,1.014441,0,598.6801,71.51268,0.4465099,0,107.8827,119.0863,2.786968,237.025077309927,236.606143335412,14.0861708678907,69.3230030762735,66.7603,4.004611,87,87,9.760283,0.5873925
0.31,B,0.31,0.06144654,0,1.008516,0,600.3605,71.48012,0.4750907,0,107.8455,119.0863,2.796233,237.891205277305,237.471106051134,14.1315016590612,71.6497640035142,69.13501,4.145926,87,87,10.43976,0.6281452
0.32,B,0.32,0.06350908,0,1.002806,0,602.041,71.44746,0.504635,0,107.8082,119.0863,2.805497,238.758012115419,238.336746576331,14.1768678034507,73.9883290908518,71.51838,4.287694,87,87,11.14303,0.6703133
0.33,B,0.33,0.0655821,0,0.9972973,0,603.7215,71.41472,0.5351481,0,107.771,119.0863,2.814762,239.625550978478,239.203117973552,14.2222724439499,76.3384276317684,73.91041,4.429917,87,87,11.87017,0.7139013
0.3399999,B,0.3399999,0.06766535,0,0.9919779,0,605.402,71.38188,0.5666342,0,107.7337,119.0863,2.824026,240.493826329902,240.070224712246,14.2677156338582,78.6998280976397,76.31111,4.572594,87,87,12.62128,0.7589139
0.3499999,B,0.3499999,0.06975865,10.8344,0.9868362,0,607.0826,71.34895,0.5990987,0,107.6965,119.0863,2.833291,241.362771649316,240.938,14.3132,81.072325225192,78.72049,4.715726,87,86.57182,13.40848,0.8053555
0.3599999,B,0.3599999,0.0718618,10.52145,2.208788,6.126425,608.7632,71.31593,1.42297,4.181643,107.6592,111.736,1.014127,241.883402631232,241.5572,12.55785,83.4490935377192,81.13606,4.841304,86.99992,86.58527,14.21984,0.8531407
0.3699999,B,0.3699999,0.07396875,10.22439,2.124853,5.905496,610.4438,71.28282,1.450305,4.264716,107.622,111.883,1.059963,242.756816024973,242.4314,12.56535,85.8367473322761,83.56038,4.966957,86.99966,86.59825,15.05545,0.902182
0.3799999,B,0.3799999,0.07608537,9.941996,2.04795,5.697853,612.1245,71.24962,1.478915,4.34782,107.5848,112.0252,1.104595,243.630777460387,243.3061,12.57368,88.2351165495166,85.99344,5.092694,86.99923,86.61079,15.91538,0.9524803
0.3899999,B,0.3899999,0.0782115,9.67318,1.97731,5.502368,613.8052,71.21632,1.508777,4.430941,107.5475,112.1628,1.148077,244.505489849038,244.1815,12.58291,90.6440762677777,88.43526,5.218523,86.9986,86.62292,16.79973,1.004036
0.3999999,B,0.3999999,0.08034704,9.416952,1.912266,5.318033,615.4859,71.18294,1.539871,4.514055,107.5103,112.296,1.190471,245.380655714826,245.0573,12.59309,93.0634861759506,90.88583,5.344454,86.99776,86.63465,17.70859,1.056851
0.4099999,B,0.4099999,0.08249186,9.17241,1.852239,5.14395,617.1667,71.14946,1.57218,4.59715,107.473,112.425,1.231828,246.256578309961,245.9338,12.6043,95.4932478770092,93.34517,5.470497,86.99671,86.64602,18.64205,1.110926
0.4199999,B,0.4199999,0.08464588,8.938731,1.796717,4.979296,618.8475,71.11589,1.605687,4.680197,107.4358,112.55,1.272201,247.133062031766,246.8108,12.61663,97.9332540893717,95.81328,5.596663,86.99543,86.65703,19.60018,1.166262
0.4299999,B,0.4299999,0.086809,8.715174,1.745255,4.823339,620.5283,71.08223,1.640378,4.763173,107.3985,112.6713,1.311637,248.010311235405,247.6885,12.63018,100.383407831117,98.29016,5.722965,86.9939,86.6677,20.58308,1.22286
0.4399998,B,0.4399998,0.08898114,8.501054,1.697458,4.675411,622.2092,71.04848,1.67624,4.846047,107.3613,112.789,1.350184,248.88822759291,248.5668,12.64499,102.843610659824,100.7758,5.849415,86.99213,86.67805,21.59084,1.280722
0.4499998,B,0.4499998,0.0911622,8.295735,1.652979,4.534909,623.89,71.01463,1.713261,4.928801,107.3241,112.9033,1.387882,249.766815692228,249.4457,12.66116,105.313879885869,103.2703,5.976027,86.99009,86.68811,22.62354,1.339849
0.4599998,B,0.4599998,0.09335223,8.098647,1.611508,4.40128,625.571,70.9807,1.751432,5.011392,107.2868,113.0144,1.424778,250.646079596966,250.3252,12.67878,107.794082905493,105.7736,6.102815,86.98776,86.69787,23.68128,1.400243
0.4699998,B,0.4699998,0.09555107,7.909258,1.572772,4.274026,627.2519,70.94667,1.790741,5.093785,107.2496,113.1224,1.460904,251.526023362064,251.2053,12.69794,110.284152342244,108.2857,6.229795,86.98515,86.70734,24.76414,1.461906
0.4799998,B,0.4799998,0.09775867,7.727083,1.536529,4.152699,628.9329,70.91255,1.831183,5.175953,107.2123,113.2275,1.496302,252.406652046975,252.086,12.71875,112.784026478145,110.8066,6.356983,86.98222,86.71654,25.8722,1.52484
0.4899998,B,0.4899998,0.09997501,7.551676,1.50256,4.036874,630.6138,70.87834,1.872746,5.257846,107.1751,113.3297,1.531006,253.288069070819,252.9674,12.74129,115.293648438376,113.3363,6.484396,86.97899,86.72546,27.00557,1.589047
0.4999998,B,0.4999998,0.1022,7.382621,1.470673,3.926183,632.2949,70.84404,1.915427,5.339436,107.1378,113.4293,1.565045,254.170178621101,253.8494,12.76565,117.812966239194,115.8748,6.612052,86.97543,86.73413,28.16431,1.654529
0.5099998,B,0.5099998,0.1044336,7.219535,1.440693,3.820272,633.976,70.80965,1.959219,5.420678,107.1006,113.5264,1.598456,255.053084144964,254.7321,12.79191,120.341932163261,118.4221,6.739971,86.97152,86.74254,29.34854,1.721289
0.5199998,B,0.5199998,0.1066758,7.062055,1.412465,3.71883,635.657,70.77515,2.004117,5.501533,107.0633,113.621,1.631265,255.936690867864,255.6154,12.82018,122.880502033387,120.9782,6.868173,86.96725,86.75069,30.55832,1.78933
0.5299998,B,0.5299998,0.1089265,6.909847,1.385844,3.621549,637.3382,70.74057,2.050112,5.581949,107.0261,113.7134,1.663505,256.821004411295,256.4993,12.85058,125.428733713745,123.5432,6.996679,86.96262,86.75861,31.79375,1.858654
0.5399998,B,0.5399998,0.1111859,6.762606,1.360705,3.528167,639.0193,70.70589,2.097207,5.661878,106.9889,113.8036,1.695201,257.706128800714,257.3839,12.8832,127.986491472587,126.117,7.125511,86.95761,86.76627,33.05492,1.929265
0.5499998,B,0.5499998,0.1134537,6.620038,1.336933,3.43843,640.7005,70.67113,2.145391,5.741269,106.9516,113.8917,1.726378,258.591969853272,258.2691,12.91816,130.553839269294,128.6997,7.254693,86.9522,86.7737,34.34192,2.001166
0.5599998,B,0.5599998,0.11573,6.481883,1.314425,3.352111,642.3818,70.63627,2.194665,5.820075,106.9144,113.9778,1.757062,259.47863218368,259.155,12.95556,133.130745386961,131.2913,7.384249,86.94639,86.78089,35.65483,2.074361
0.5699998,B,0.5699998,0.1180149,6.347891,1.293084,3.268994,644.063,70.60132,2.245027,5.898225,106.8771,114.062,1.787277,260.366020214985,260.0415,12.99549,135.717081609169,133.8917,7.514204,86.94016,86.78785,36.99375,2.148853
0.5799997,B,0.5799997,0.1203081,6.217825,1.272827,3.188888,645.7443,70.56628,2.296472,5.975681,106.8399,114.1444,1.817042,261.254141306066,260.9286,13.0381,138.312919548555,136.501,7.644585,86.93349,86.79456,38.35876,2.224647
0.5899997,B,0.5899997,0.1226097,6.091469,1.253574,3.111605,647.4256,70.53115,2.348996,6.052374,106.8026,114.2251,1.846384,262.142999397144,261.8163,13.08347,140.918234091694,139.1192,7.77542,86.92638,86.80105,39.74995,2.301747
0.5999997,B,0.5999997,0.1249199,5.968622,1.235256,3.036981,649.1069,70.49593,2.402603,6.128239,106.7654,114.3042,1.87532,263.032699886562,262.7047,13.13171,143.53290307352,141.7462,7.906737,86.91881,86.8073,41.16741,2.380158
0.6099997,B,0.6099997,0.1272383,5.849086,1.217807,2.964857,650.7883,70.46061,2.457285,6.203218,106.7282,114.3817,1.903868,263.923249890572,263.5938,13.18296,146.157003938977,144.3821,8.038567,86.91077,86.81331,42.61123,2.459885
0.6199997,B,0.6199997,0.1295651,5.732686,1.201168,2.895085,652.4698,70.4252,2.513046,6.277248,106.6909,114.4578,1.932051,264.814555260429,264.4835,13.23733,148.790516639496,147.0269,8.170939,86.90225,86.81908,44.0815,2.540932
0.6299997,B,0.6299997,0.1319004,5.619244,1.185284,2.827531,654.1512,70.3897,2.569883,6.350254,106.6537,114.5324,1.959882,265.706520965516,265.3737,13.29491,151.433422877672,149.6806,8.303888,86.89323,86.82463,45.57831,2.623306
0.6399997,B,0.6399997,0.1342439,5.508607,1.170107,2.762065,655.8326,70.35411,2.627797,6.422165,106.6164,114.6057,1.987383,266.59935523084,266.2646,13.35586,154.085705624732,152.3432,8.437447,86.88371,86.82994,47.10174,2.707013
0.6499997,B,0.6499997,0.1365959,5.400619,1.155589,2.69857,657.5142,70.31843,2.686787,6.492918,106.5792,114.6777,2.014567,267.493064175735,267.1562,13.42029,156.747448133793,155.0148,8.57165,86.87367,86.83501,48.65189,2.792058
0.6599997,B,0.6599997,0.1389562,5.295142,1.141688,2.636931,659.1957,70.28265,2.746855,6.562416,106.5419,114.7486,2.041453,268.387554702118,268.0484,13.48832,159.418536788481,157.6953,8.706532,86.8631,86.83984,50.22884,2.878449
0.6699997,B,0.6699997,0.1413249,5.192042,1.128367,2.577049,660.8773,70.24679,2.807998,6.630588,106.5047,114.8183,2.068055,269.282834259903,268.9412,13.56008,162.09895858885,160.3847,8.842133,86.85198,86.84444,51.83269,2.966193
0.6799996,B,0.6799996,0.1437019,5.091192,1.115589,2.518825,662.559,70.21083,2.870219,6.697361,106.4675,114.8869,2.094387,270.178911495843,269.8346,13.63572,164.788799930772,163.0831,8.97849,86.84031,86.84878,53.46352,3.055296
0.6899996,B,0.6899996,0.1460872,4.992478,1.103322,2.462168,664.2405,70.17478,2.93352,6.762638,106.4302,114.9545,2.120462,271.075791727447,270.7286,13.71532,167.487950664897,165.7904,9.115644,86.82807,86.85287,55.12143,3.145766
0.6999996,B,0.6999996,0.1484809,4.895783,1.091536,2.406995,665.9222,70.13864,2.997899,6.826339,106.393,115.0211,2.146293,271.9735849008,271.6233,13.79905,170.196400015609,168.5066,9.253635,86.81525,86.85673,56.8065,3.237613
0.7099996,B,0.7099996,0.1508829,4.801003,1.080202,2.353224,667.6039,70.10241,3.06336,6.888383,106.3557,115.0867,2.171896,272.872098549358,272.5185,13.88702,172.914237449851,171.2318,9.392506,86.80184,86.86032,58.51881,3.330844
0.7199996,B,0.7199996,0.1532932,4.708039,1.069295,2.300783,669.2857,70.06609,3.129907,6.948671,106.3185,115.1515,2.197279,273.771440568428,273.4143,13.97935,175.641355168449,173.9659,9.532299,86.78783,86.86367,60.25847,3.425468
0.7299996,B,0.7299996,0.1557118,4.616795,1.05879,2.249599,670.9675,70.02967,3.197539,7.007116,106.2812,115.2155,2.222458,274.671720644037,274.3108,14.07619,178.377844256565,176.709,9.673061,86.77322,86.86675,62.02556,3.521495
0.7399996,B,0.7399996,0.1581387,4.527171,1.048667,2.199608,672.6493,69.99316,3.266263,7.063628,106.244,115.2787,2.247442,275.572747092964,275.2078,14.17765,181.123697185599,179.4611,9.814837,86.75797,86.86958,63.82018,3.618934
0.7499996,B,0.7499996,0.160574,4.439093,1.038902,2.150742,674.3311,69.95657,3.336077,7.118083,106.2067,115.3412,2.272242,276.474632253533,276.1054,14.28392,183.87890756004,182.2222,9.957677,86.7421,86.87214,65.6424,3.717797
0.7599996,B,0.7599996,0.1630176,4.352481,1.029479,2.102948,676.0129,69.91988,3.406991,7.170403,106.1695,115.4029,2.29687,277.37728235141,277.0035,14.39506,186.643370436574,184.9922,10.10163,86.72559,86.87443,67.49232,3.818093
0.7699996,B,0.7699996,0.1654695,4.26725,1.020378,2.056172,677.6949,69.88309,3.479002,7.220489,106.1323,115.464,2.321335,278.280909211587,277.9023,14.51124,189.417178477751,187.7712,10.24674,86.70841,86.87645,69.37003,3.919835
0.7799996,B,0.7799996,0.1679297,4.18333,1.011584,2.010357,679.3769,69.84622,3.552116,7.268218,106.095,115.5245,2.345647,279.185324539045,278.8016,14.63261,192.200328296714,190.5592,10.39307,86.69057,86.87819,71.27562,4.023034
0.7899995,B,0.7899995,0.1703982,4.100652,1.003081,1.965457,681.0588,69.80926,3.626342,7.313498,106.0578,115.5844,2.369814,280.090538582195,279.7014,14.75929,194.99281385504,193.3562,10.54066,86.67207,86.87966,73.20918,4.127703
0.7999995,B,0.7999995,0.1728751,4.01915,0.9948552,1.921425,682.7408,69.7722,3.70168,7.356215,106.0205,115.6438,2.393847,280.996661825724,280.6018,14.8914,197.794632194477,196.1622,10.68957,86.65289,86.88084,75.17081,4.233854
0.8099995,B,0.8099995,0.1753602,3.938769,0.9868926,1.878218,684.4229,69.73505,3.778138,7.396254,105.9833,115.7027,2.417754,281.903707948711,281.5028,15.02911,200.605780273244,198.9772,10.83986,86.63302,86.88173,77.16058,4.341501
0.8199995,B,0.8199995,0.1778538,3.859444,0.9791815,1.835798,686.105,69.69781,3.855724,7.433524,105.946,115.761,2.441543,282.811585885886,282.4043,15.17249,203.426254485348,201.8012,10.99158,86.61246,86.88233,79.17859,4.450658
0.8299995,B,0.8299995,0.1803556,3.781112,0.9717103,1.794124,687.7871,69.66048,3.934442,7.467902,105.9088,115.819,2.465221,283.720310194766,283.3063,15.32171,206.256152996899,204.6343,11.1448,86.59118,86.88264,81.22493,4.56134
0.8399995,B,0.8399995,0.1828658,3.70373,0.9644673,1.753156,689.4692,69.62305,4.0143,7.49925,105.8716,115.8765,2.488798,284.629896494979,284.2088,15.47695,209.095373289919,207.4764,11.29957,86.56919,86.88264,83.29969,4.673562
0.8499995,B,0.8499995,0.1853844,3.627247,0.9574435,1.712864,691.1514,69.58554,4.095307,7.527474,105.8343,115.9337,2.512281,285.540355490015,285.1118,15.63829,211.94391360055,210.3275,11.45595,86.54649,86.88234,85.40296,4.787339
0.8599995,B,0.8599995,0.1879112,3.551514,0.9506294,1.673216,694.1367,69.54794,4.177468,7.552879,105.7971,115.9905,2.535675,287.054487375595,286.617,15.84216,214.807871941859,213.1937,11.61437,86.52306,86.88172,87.5349,4.902691
0.8699995,B,0.8699995,0.1904518,3.476473,0.944006,1.634131,697.4478,69.51021,4.260989,7.575189,105.7598,116.047,2.559005,288.721023247719,288.2739,16.062,217.688649546597,216.0764,11.77499,86.4989,86.88078,89.69566,5.019638
0.8799995,B,0.8799995,0.1930074,3.402097,0.9375644,1.595572,700.759,69.47231,4.345929,7.594228,105.7226,116.1034,2.582283,290.389510526525,289.9323,16.28893,220.586346924183,218.9757,11.93788,86.47401,86.8795,91.88542,5.138202
0.8899994,B,0.8899994,0.195578,3.328344,0.9312983,1.557522,704.0702,69.43422,4.432315,7.609876,105.6853,116.1595,2.60551,292.060065041382,291.5923,16.52308,223.500965524759,221.8916,12.10311,86.44838,86.87789,94.10434,5.258407
0.8999994,B,0.8999994,0.1981637,3.255194,0.9252014,1.519956,707.3814,69.39595,4.520161,7.621975,105.6481,116.2154,2.628693,293.73260920426,293.2538,16.76468,226.432507542102,224.8241,12.27076,86.422,86.87593,96.35258,5.380276
0.9099994,B,0.9099994,0.2007644,3.182621,0.9192684,1.48286,710.6927,69.3575,4.609486,7.630411,105.6109,116.2712,2.651837,295.407358812447,294.917,17.01384,229.381073952595,227.7733,12.4409,86.39488,86.87363,98.63031,5.503835
0.9199994,B,0.9199994,0.2033803,3.110598,0.9134942,1.446216,714.004,69.31887,4.700315,7.635045,105.5736,116.3269,2.674942,297.083932956227,296.5815,17.2707,232.346568001788,230.7391,12.61361,86.367,86.87098,100.9377,5.629107
0.9299994,B,0.9299994,0.2060113,3.039093,0.907874,1.410007,717.3154,69.28006,4.792668,7.635751,105.5364,116.3824,2.698016,298.762651968155,298.2476,17.53543,235.329090467202,233.7216,12.78896,86.33837,86.86797,103.2749,5.75612
0.9399994,B,0.9399994,0.2086574,2.9681,0.9024026,1.374215,720.6268,69.24107,4.886563,7.632361,105.4991,116.4378,2.721059,300.443439347197,299.9152,17.80823,238.328545911087,236.7207,12.96704,86.30899,86.8646,105.6421,5.8849
0.9499994,B,0.9499994,0.2113186,2.897589,0.8970765,1.338833,723.9381,69.2019,4.982028,7.624789,105.4619,116.4931,2.744075,302.126210444183,301.5842,18.08915,241.345036563965,239.7365,13.14793,86.27885,86.86086,108.0395,6.015475
0.9599994,B,0.9599994,0.213995,2.82754,0.8918912,1.303843,727.2496,69.16255,5.079082,7.612867,105.4246,116.5483,2.767069,303.811190835967,303.2548,18.37841,244.378565182085,242.769,13.33171,86.24795,86.85675,110.4672,6.147873
0.9699994,B,0.9699994,0.2166865,2.757936,0.8868428,1.269234,730.5611,69.12302,5.177752,7.596472,105.3874,116.6034,2.79004,305.498201615029,304.9268,18.67613,247.429235235952,245.8183,13.51847,86.21629,86.85226,112.9254,6.282124
0.9799994,B,0.9799994,0.2193933,2.688768,0.8819276,1.234992,733.8726,69.0833,5.278066,7.575455,105.3502,116.6584,2.812995,307.187365248137,306.6003,18.98245,250.49695036033,248.8843,13.70829,86.18388,86.84739,115.4142,6.418258
0.9899994,B,0.9899994,0.2221153,2.620015,0.8771426,1.201111,737.1842,69.0434,5.380045,7.549706,105.3129,116.7134,2.835934,308.878602200754,308.2752,19.29746,253.581715740282,251.967,13.90127,86.15071,86.84214,117.9339,6.556305
0.9999993,B,0.9999993,0.2248525,2.551662,0.8724843,1.16758,740.4958,69.00333,5.483716,7.519076,105.2757,116.7683,2.858857,310.572138667147,309.9517,19.62134,256.683632750217,255.0665,14.09748,86.11679,86.83649,120.4845,6.696299
1.009999,B,1.009999,0.227605,2.483704,0.8679495,1.134388,743.8075,68.96307,5.589108,7.483428,105.2384,116.8231,2.881769,312.267597811422,311.6294,19.95419,259.802706809486,258.1828,14.29702,86.08213,86.83045,123.0664,6.838272
1.019999,B,1.019999,0.2303728,2.416126,0.8635355,1.10153,747.1192,68.92264,5.696253,7.442654,105.2012,116.878,2.904672,313.96530144137,313.3086,20.2961,262.938942206887,261.3159,14.49998,86.04672,86.82401,125.6795,6.982256
1.029999,B,1.029999,0.2331558,2.348921,0.8592396,1.068997,750.4308,68.88202,5.805175,7.396602,105.1639,116.9327,2.927565,315.665176092365,314.9892,20.64721,266.092343399597,264.4658,14.70645,86.01057,86.81717,128.3242,7.128289
1.039999,B,1.039999,0.2359541,2.282083,0.8550591,1.036783,753.7426,68.84122,5.915907,7.34516,105.1267,116.9875,2.95045,317.367145831326,316.6711,21.00761,269.262915749306,267.6325,14.91653,85.9737,86.80991,131.0005,7.276403
1.049999,B,1.049999,0.2387678,2.215603,0.8509916,1.004883,757.0544,68.80024,6.028478,7.288203,105.0894,117.0422,2.973328,319.071334974755,318.3544,21.37739,272.45066290046,270.816,15.1303,85.9361,86.80225,133.7087,7.426638
1.059999,B,1.059999,0.2415967,2.149477,0.8470348,0.9732918,760.3662,68.75908,6.142918,7.225615,105.0522,117.0969,2.996201,320.777768054095,320.0391,21.75663,275.655691008286,274.0164,15.34787,85.89778,86.79417,136.4488,7.579029
1.069999,B,1.069999,0.2444411,2.083704,0.8431863,0.9420049,763.6782,68.71774,6.259265,7.157267,105.015,117.1516,3.019067,322.486272102992,321.725,22.14543,278.877904164183,277.2336,15.56932,85.85876,86.78567,139.2212,7.733614
1.079999,B,1.079999,0.2473007,2.018282,0.8394442,0.9110197,766.9901,68.67622,6.377545,7.083062,104.9777,117.2063,3.041926,324.197069792987,323.4123,22.54383,282.11740877618,280.4677,15.79476,85.81905,86.77675,142.0258,7.890435
1.089999,B,1.089999,0.2501758,1.95321,0.8358167,0.8803326,770.3021,68.63452,6.497881,7.002888,104.9405,117.2609,3.064779,325.910087132049,325.1009,22.9519,285.374209754033,283.7187,16.02428,85.77865,86.7674,144.863,8.04953
1.099999,B,1.099999,0.2530663,1.888483,0.8324509,0.8499368,773.614,68.59264,6.621492,6.916598,104.9032,117.3155,3.087625,327.624749205473,326.7902,23.36967,288.648312921804,286.9866,16.25798,85.73757,86.75762,147.7329,8.210941
1.109999,B,1.109999,0.2559723,1.82411,0.8291854,0.8198335,776.926,68.55058,6.747207,6.824116,104.866,117.3701,3.110465,329.341483466679,328.4806,23.79723,291.939723480171,290.2714,16.49595,85.69584,86.74741,150.6356,8.374711
1.119999,B,1.119999,0.2588936,1.760097,0.8260187,0.7900252,780.2382,68.50833,6.875066,6.72538,104.8287,117.4246,3.133293,331.060610923204,330.1724,24.23457,295.248448560891,293.5731,16.7383,85.65346,86.73677,153.5714,8.540882
1.129999,B,1.129999,0.2618304,1.696441,0.8229491,0.7605123,783.5502,68.4659,7.005103,6.620309,104.7915,117.4791,3.156112,332.781854480848,331.8653,24.68168,298.574592996865,296.8918,16.98512,85.61046,86.72569,156.5403,8.709499
1.139999,B,1.139999,0.2647828,1.633157,0.8199745,0.7312918,786.8624,68.4233,7.137364,6.508797,104.7543,117.5335,3.178921,334.505341577477,333.5594,25.13862,301.918063475531,300.2274,17.23651,85.56685,86.71417,159.5425,8.880608
